Core, 0
Cumulative Cycles, 16951251            
Cumulative Instructions, 20000000            
Cumulative IPC, 1.17985
Periodic Cycles, 8510120             
Periodic Instructions, 9999996             
Periodic IPC, 1.17507

ST_OP_INV_count,             0
ST_OP_INV_pct,        0.000
ST_OP_INV_total_count,             0
ST_OP_INV_total_pct,        0.000

ST_OP_NOP_count,         95768
ST_OP_NOP_pct,        0.598
ST_OP_NOP_total_count,        325105
ST_OP_NOP_total_pct,        1.011

ST_OP_CF_count,       1984229
ST_OP_CF_pct,       12.392
ST_OP_CF_total_count,       3992733
ST_OP_CF_total_pct,       12.412

ST_OP_MOV_count,       1424231
ST_OP_MOV_pct,        8.895
ST_OP_MOV_total_count,       2851224
ST_OP_MOV_total_pct,        8.864

ST_OP_CMOV_count,         31588
ST_OP_CMOV_pct,        0.197
ST_OP_CMOV_total_count,         64762
ST_OP_CMOV_total_pct,        0.201

ST_OP_LDA_count,        206111
ST_OP_LDA_pct,        1.287
ST_OP_LDA_total_count,        410271
ST_OP_LDA_total_pct,        1.275

ST_OP_ILD_count,        801139
ST_OP_ILD_pct,        5.003
ST_OP_ILD_total_count,       1586118
ST_OP_ILD_total_pct,        4.931

ST_OP_IST_count,        221308
ST_OP_IST_pct,        1.382
ST_OP_IST_total_count,        443907
ST_OP_IST_total_pct,        1.380

ST_OP_IADD_count,       1103391
ST_OP_IADD_pct,        6.891
ST_OP_IADD_total_count,       2232255
ST_OP_IADD_total_pct,        6.939

ST_OP_IMUL_count,           331
ST_OP_IMUL_pct,        0.002
ST_OP_IMUL_total_count,           550
ST_OP_IMUL_total_pct,        0.002

ST_OP_IDIV_count,             0
ST_OP_IDIV_pct,        0.000
ST_OP_IDIV_total_count,             0
ST_OP_IDIV_total_pct,        0.000

ST_OP_ICMP_count,       1470419
ST_OP_ICMP_pct,        9.183
ST_OP_ICMP_total_count,       2962281
ST_OP_ICMP_total_pct,        9.209

ST_OP_LOGIC_count,        376540
ST_OP_LOGIC_pct,        2.352
ST_OP_LOGIC_total_count,        748505
ST_OP_LOGIC_total_pct,        2.327

ST_OP_SHIFT_count,        203190
ST_OP_SHIFT_pct,        1.269
ST_OP_SHIFT_total_count,        402732
ST_OP_SHIFT_total_pct,        1.252

ST_OP_FLD_count,       3290933
ST_OP_FLD_pct,       20.553
ST_OP_FLD_total_count,       6581862
ST_OP_FLD_total_pct,       20.461

ST_OP_FST_count,       1365782
ST_OP_FST_pct,        8.530
ST_OP_FST_total_count,       2736051
ST_OP_FST_total_pct,        8.505

ST_OP_FCVT_count,        195257
ST_OP_FCVT_pct,        1.219
ST_OP_FCVT_total_count,        386576
ST_OP_FCVT_total_pct,        1.202

ST_OP_FADD_count,        790514
ST_OP_FADD_pct,        4.937
ST_OP_FADD_total_count,       1576150
ST_OP_FADD_total_pct,        4.900

ST_OP_FMUL_count,        937441
ST_OP_FMUL_pct,        5.855
ST_OP_FMUL_total_count,       1865201
