Core, 0
Cumulative Cycles, 21017599            
Cumulative Instructions, 20000000            
Cumulative IPC, 0.95158
Periodic Cycles, 10509481            
Periodic Instructions, 9999997             
Periodic IPC, 0.95152

ICACHE_MISS_count,           829
ICACHE_MISS_pct,        0.099
ICACHE_MISS_total_count,          2103
ICACHE_MISS_total_pct,        0.124

ICACHE_HIT_count,        839706
ICACHE_HIT_pct,       99.901
ICACHE_HIT_total_count,       1691497
ICACHE_HIT_total_pct,       99.876
ICACHE_HIT_sum_count,        840535
ICACHE_HIT_sum_pct,      100.000
ICACHE_HIT_sum_total_count,       1693600
ICACHE_HIT_sum_total_pct,      100.000
ICACHE_HIT_mean,         1.00
ICACHE_HIT_stddev,         1.00
ICACHE_HIT_total_mean,         1.00
ICACHE_HIT_total_stddev,         1.00

ICACHE_MISS_ONPATH_count,           637
ICACHE_MISS_ONPATH_pct,       76.840
ICACHE_MISS_ONPATH_total_count,          1408
ICACHE_MISS_ONPATH_total_pct,       66.952

ICACHE_MISS_OFFPATH_count,           192
ICACHE_MISS_OFFPATH_pct,       23.160
ICACHE_MISS_OFFPATH_total_count,           695
ICACHE_MISS_OFFPATH_total_pct,       33.048
ICACHE_MISS_OFFPATH_sum_count,           829
ICACHE_MISS_OFFPATH_sum_pct,      100.000
ICACHE_MISS_OFFPATH_sum_total_count,          2103
ICACHE_MISS_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_OFFPATH_mean,         0.23
ICACHE_MISS_OFFPATH_stddev,         0.39
ICACHE_MISS_OFFPATH_total_mean,         0.33
ICACHE_MISS_OFFPATH_total_stddev,         0.43

ICACHE_MISS_NOT_PREFETCHED_count,             7
ICACHE_MISS_NOT_PREFETCHED_pct,        0.853
ICACHE_MISS_NOT_PREFETCHED_total_count,            52
ICACHE_MISS_NOT_PREFETCHED_total_pct,        2.513

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_pct,        0.000

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_count,           210
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_pct,       25.579
