Core, 0
Cumulative Cycles, 12118183            
Cumulative Instructions, 20000000            
Cumulative IPC, 1.65041
Periodic Cycles, 5919803             
Periodic Instructions, 10000000            
Periodic IPC, 1.68925

ST_OP_INV_count,             0
ST_OP_INV_pct,        0.000
ST_OP_INV_total_count,             0
ST_OP_INV_total_pct,        0.000

ST_OP_NOP_count,        318022
ST_OP_NOP_pct,        0.950
ST_OP_NOP_total_count,        745018
ST_OP_NOP_total_pct,        1.095

ST_OP_CF_count,       6854013
ST_OP_CF_pct,       20.467
ST_OP_CF_total_count,      13977183
ST_OP_CF_total_pct,       20.535

ST_OP_MOV_count,       2616590
ST_OP_MOV_pct,        7.814
ST_OP_MOV_total_count,       5306501
ST_OP_MOV_total_pct,        7.796

ST_OP_CMOV_count,          3162
ST_OP_CMOV_pct,        0.009
ST_OP_CMOV_total_count,          6183
ST_OP_CMOV_total_pct,        0.009

ST_OP_LDA_count,        828333
ST_OP_LDA_pct,        2.474
ST_OP_LDA_total_count,       1666915
ST_OP_LDA_total_pct,        2.449

ST_OP_ILD_count,       3944706
ST_OP_ILD_pct,       11.780
ST_OP_ILD_total_count,       7991328
ST_OP_ILD_total_pct,       11.741

ST_OP_IST_count,        838981
ST_OP_IST_pct,        2.505
ST_OP_IST_total_count,       1698946
ST_OP_IST_total_pct,        2.496

ST_OP_IADD_count,        959510
ST_OP_IADD_pct,        2.865
ST_OP_IADD_total_count,       1943746
ST_OP_IADD_total_pct,        2.856

ST_OP_IMUL_count,           136
ST_OP_IMUL_pct,        0.000
ST_OP_IMUL_total_count,           280
ST_OP_IMUL_total_pct,        0.000

ST_OP_IDIV_count,          2683
ST_OP_IDIV_pct,        0.008
ST_OP_IDIV_total_count,          4981
ST_OP_IDIV_total_pct,        0.007

ST_OP_ICMP_count,       4315364
ST_OP_ICMP_pct,       12.887
ST_OP_ICMP_total_count,       8822158
ST_OP_ICMP_total_pct,       12.962

ST_OP_LOGIC_count,       2281619
ST_OP_LOGIC_pct,        6.813
ST_OP_LOGIC_total_count,       4641655
ST_OP_LOGIC_total_pct,        6.820

ST_OP_SHIFT_count,         10715
ST_OP_SHIFT_pct,        0.032
ST_OP_SHIFT_total_count,         20783
ST_OP_SHIFT_total_pct,        0.031

ST_OP_FLD_count,       5222939
ST_OP_FLD_pct,       15.597
ST_OP_FLD_total_count,      10547192
ST_OP_FLD_total_pct,       15.496

ST_OP_FST_count,        138307
ST_OP_FST_pct,        0.413
ST_OP_FST_total_count,        272561
ST_OP_FST_total_pct,        0.400

ST_OP_FCVT_count,         55003
ST_OP_FCVT_pct,        0.164
ST_OP_FCVT_total_count,        109709
ST_OP_FCVT_total_pct,        0.161

ST_OP_FADD_count,       2498324
ST_OP_FADD_pct,        7.461
ST_OP_FADD_total_count,       5046600
ST_OP_FADD_total_pct,        7.414

ST_OP_FMUL_count,       2443726
ST_OP_FMUL_pct,        7.297
ST_OP_FMUL_total_count,       4945844
ST_OP_FMUL_total_pct,        7.266

ST_OP_FMA_count,         89006
ST_OP_FMA_pct,        0.266
ST_OP_FMA_total_count,        187782
ST_OP_FMA_total_pct,        0.276

ST_OP_FDIV_count,         38616
ST_OP_FDIV_pct,        0.115
ST_OP_FDIV_total_count,         75296
ST_OP_FDIV_total_pct,        0.111

ST_OP_FCMP_count,         26039
ST_OP_FCMP_pct,        0.078
ST_OP_FCMP_total_count,         50457
ST_OP_FCMP_total_pct,        0.074

ST_OP_FCMOV_count,             0
ST_OP_FCMOV_pct,        0.000
ST_OP_FCMOV_total_count,             0
ST_OP_FCMOV_total_pct,        0.000

ST_OP_GATHER_count,             0
ST_OP_GATHER_pct,        0.000
ST_OP_GATHER_total_count,             0
ST_OP_GATHER_total_pct,        0.000

ST_OP_SCATTER_count,             0
ST_OP_SCATTER_pct,        0.000
ST_OP_SCATTER_total_count,             0
ST_OP_SCATTER_total_pct,        0.000

ST_OP_PIPELINED_FAST_count,             0
ST_OP_PIPELINED_FAST_pct,        0.000
ST_OP_PIPELINED_FAST_total_count,             0
ST_OP_PIPELINED_FAST_total_pct,        0.000

ST_OP_PIPELINED_MEDIUM_count,          1531
ST_OP_PIPELINED_MEDIUM_pct,        0.005
ST_OP_PIPELINED_MEDIUM_total_count,          3021
ST_OP_PIPELINED_MEDIUM_total_pct,        0.004

ST_OP_PIPELINED_SLOW_count,             0
ST_OP_PIPELINED_SLOW_pct,        0.000
ST_OP_PIPELINED_SLOW_total_count,             0
ST_OP_PIPELINED_SLOW_total_pct,        0.000

ST_OP_NOTPIPELINED_MEDIUM_count,             0
ST_OP_NOTPIPELINED_MEDIUM_pct,        0.000
ST_OP_NOTPIPELINED_MEDIUM_total_count,             0
ST_OP_NOTPIPELINED_MEDIUM_total_pct,        0.000

ST_OP_NOTPIPELINED_SLOW_count,             0
ST_OP_NOTPIPELINED_SLOW_pct,        0.000
ST_OP_NOTPIPELINED_SLOW_total_count,             0
ST_OP_NOTPIPELINED_SLOW_total_pct,        0.000

ST_OP_NOTPIPELINED_VERY_SLOW_count,             0
ST_OP_NOTPIPELINED_VERY_SLOW_pct,        0.000
ST_OP_NOTPIPELINED_VERY_SLOW_total_count,             0
ST_OP_NOTPIPELINED_VERY_SLOW_total_pct,        0.000
ST_OP_NOTPIPELINED_VERY_SLOW_sum_count,      33487325
ST_OP_NOTPIPELINED_VERY_SLOW_sum_pct,      100.000
ST_OP_NOTPIPELINED_VERY_SLOW_sum_total_count,      68064139
ST_OP_NOTPIPELINED_VERY_SLOW_sum_total_pct,      100.000
ST_OP_NOTPIPELINED_VERY_SLOW_mean,         9.07
ST_OP_NOTPIPELINED_VERY_SLOW_stddev,         5.61
ST_OP_NOTPIPELINED_VERY_SLOW_total_mean,         9.05
ST_OP_NOTPIPELINED_VERY_SLOW_total_stddev,         5.62

ST_NOT_CF_count,      26633312
ST_NOT_CF_pct,       79.533
ST_NOT_CF_total_count,      54086956
ST_NOT_CF_total_pct,       79.465

ST_CF_BR_count,        677950
ST_CF_BR_pct,        2.024
ST_CF_BR_total_count,       1379684
ST_CF_BR_total_pct,        2.027

ST_CF_CBR_count,       6112233
ST_CF_CBR_pct,       18.252
ST_CF_CBR_total_count,      12470853
ST_CF_CBR_total_pct,       18.322

ST_CF_CALL_count,         25717
ST_CF_CALL_pct,        0.077
ST_CF_CALL_total_count,         50721
ST_CF_CALL_total_pct,        0.075

ST_CF_IBR_count,          4183
ST_CF_IBR_pct,        0.012
ST_CF_IBR_total_count,          8174
ST_CF_IBR_total_pct,        0.012

ST_CF_ICALL_count,          2871
ST_CF_ICALL_pct,        0.009
ST_CF_ICALL_total_count,          6182
ST_CF_ICALL_total_pct,        0.009

ST_CF_ICO_count,             0
ST_CF_ICO_pct,        0.000
ST_CF_ICO_total_count,             0
ST_CF_ICO_total_pct,        0.000

ST_CF_RET_count,         31059
ST_CF_RET_pct,        0.093
ST_CF_RET_total_count,         61569
ST_CF_RET_total_pct,        0.090

ST_CF_SYS_count,             0
ST_CF_SYS_pct,        0.000
ST_CF_SYS_total_count,             0
ST_CF_SYS_total_pct,        0.000
ST_CF_SYS_sum_count,      33487325
ST_CF_SYS_sum_pct,      100.000
ST_CF_SYS_sum_total_count,      68064139
ST_CF_SYS_sum_total_pct,      100.000
ST_CF_SYS_mean,         0.40
ST_CF_SYS_stddev,         0.73
ST_CF_SYS_total_mean,         0.40
ST_CF_SYS_total_stddev,         0.73

ST_BAR_NONE_count,      33487325
ST_BAR_NONE_pct,      100.000
ST_BAR_NONE_total_count,      68064139
ST_BAR_NONE_total_pct,      100.000

ST_BAR_FETCH_count,             0
ST_BAR_FETCH_pct,        0.000
ST_BAR_FETCH_total_count,             0
ST_BAR_FETCH_total_pct,        0.000

ST_BAR_ISSUE_count,             0
ST_BAR_ISSUE_pct,        0.000
ST_BAR_ISSUE_total_count,             0
ST_BAR_ISSUE_total_pct,        0.000

ST_BAR_BOTH_count,             0
ST_BAR_BOTH_pct,        0.000
ST_BAR_BOTH_total_count,             0
ST_BAR_BOTH_total_pct,        0.000
ST_BAR_BOTH_sum_count,      33487325
ST_BAR_BOTH_sum_pct,      100.000
ST_BAR_BOTH_sum_total_count,      68064139
ST_BAR_BOTH_sum_total_pct,      100.000
ST_BAR_BOTH_mean,         0.00
ST_BAR_BOTH_stddev,         0.00
ST_BAR_BOTH_total_mean,         0.00
ST_BAR_BOTH_total_stddev,         0.00

ST_NOT_MEM_count,      23342392
ST_NOT_MEM_pct,       69.705
ST_NOT_MEM_total_count,      47554112
ST_NOT_MEM_total_pct,       69.867

ST_MEM_LD_count,       9167645
ST_MEM_LD_pct,       27.376
ST_MEM_LD_total_count,      18538520
ST_MEM_LD_total_pct,       27.237

ST_MEM_ST_count,        977288
ST_MEM_ST_pct,        2.918
ST_MEM_ST_total_count,       1971507
ST_MEM_ST_total_pct,        2.897

ST_MEM_PF_count,             0
ST_MEM_PF_pct,        0.000
ST_MEM_PF_total_count,             0
ST_MEM_PF_total_pct,        0.000

ST_MEM_WH_count,             0
ST_MEM_WH_pct,        0.000
ST_MEM_WH_total_count,             0
ST_MEM_WH_total_pct,        0.000

ST_MEM_EVICT_count,             0
ST_MEM_EVICT_pct,        0.000
ST_MEM_EVICT_total_count,             0
ST_MEM_EVICT_total_pct,        0.000
ST_MEM_EVICT_sum_count,      33487325
ST_MEM_EVICT_sum_pct,      100.000
ST_MEM_EVICT_sum_total_count,      68064139
ST_MEM_EVICT_sum_total_pct,      100.000
ST_MEM_EVICT_mean,         0.33
ST_MEM_EVICT_stddev,         0.45
ST_MEM_EVICT_total_mean,         0.33
ST_MEM_EVICT_total_stddev,         0.45

ST_NOT_MEM_OFFPATH_count,      18022350
ST_NOT_MEM_OFFPATH_pct,       69.523
ST_NOT_MEM_OFFPATH_total_count,      37075929
ST_NOT_MEM_OFFPATH_total_pct,       69.775

ST_MEM_LD_OFFPATH_count,       7125614
ST_MEM_LD_OFFPATH_pct,       27.488
ST_MEM_LD_OFFPATH_total_count,      14462707
ST_MEM_LD_OFFPATH_total_pct,       27.218

ST_MEM_ST_OFFPATH_count,        774819
ST_MEM_ST_OFFPATH_pct,        2.989
ST_MEM_ST_OFFPATH_total_count,       1597949
